A,B
http://dbpedia.org/resource/Dallas_Adams,http://shakespeare.acropolis.org.uk/people/Dallas+Adams
http://dbpedia.org/resource/Trevor_Nunn,http://shakespeare.acropolis.org.uk/people/Trevor+Nunn
http://dbpedia.org/resource/Fiona_Victory,http://shakespeare.acropolis.org.uk/people/Fiona+Victory
http://dbpedia.org/resource/Andrew_MacLachlan,http://shakespeare.acropolis.org.uk/people/Andrew+MacLachlan
http://dbpedia.org/resource/Marjorie_Westbury,http://shakespeare.acropolis.org.uk/people/Marjorie+Westbury
http://dbpedia.org/resource/David_Horovitch,http://shakespeare.acropolis.org.uk/people/David+Horovitch
http://dbpedia.org/resource/Stephen_Finlay,http://shakespeare.acropolis.org.uk/people/Stephen+Finlay
http://dbpedia.org/resource/James_Grout,http://shakespeare.acropolis.org.uk/people/James+Grout
http://dbpedia.org/resource/Roger_Delgado,http://shakespeare.acropolis.org.uk/people/Roger+Delgado
http://dbpedia.org/resource/Barrie_Rutter,http://shakespeare.acropolis.org.uk/people/Barrie+Rutter
http://dbpedia.org/resource/Philip_Locke,http://shakespeare.acropolis.org.uk/people/Philip+Locke
http://dbpedia.org/resource/David_Troughton,http://shakespeare.acropolis.org.uk/people/David+Troughton
http://dbpedia.org/resource/Claire_Skinner,http://shakespeare.acropolis.org.uk/people/Claire+Skinner
http://dbpedia.org/resource/John_Chandos_(actor),http://shakespeare.acropolis.org.uk/people/John+Chandos
http://dbpedia.org/resource/Duncan_Carse,http://shakespeare.acropolis.org.uk/people/Duncan+Carse
http://dbpedia.org/resource/Enn_Reitel,http://shakespeare.acropolis.org.uk/people/Enn+Reitel
http://dbpedia.org/resource/David_Learner,http://shakespeare.acropolis.org.uk/people/David+Learner
http://dbpedia.org/resource/Ewan_Bailey,http://shakespeare.acropolis.org.uk/people/Ewan+Bailey
http://shakespeare.acropolis.org.uk/people/George+Howe,http://dbpedia.org/resource/George_Howe_(actor)
http://dbpedia.org/resource/Violet_Carson,http://shakespeare.acropolis.org.uk/people/Violet+Carson
http://dbpedia.org/resource/Iain_Mitchell,http://shakespeare.acropolis.org.uk/people/Iain+Mitchell
http://dbpedia.org/resource/Reginald_Beckwith,http://shakespeare.acropolis.org.uk/people/Reginald+Beckwith
http://dbpedia.org/resource/Neil_Dudgeon,http://shakespeare.acropolis.org.uk/people/Neil+Dudgeon
http://dbpedia.org/resource/Timothy_Spall,http://shakespeare.acropolis.org.uk/people/Timothy+Spall
http://dbpedia.org/resource/Andrew_Faulds,http://shakespeare.acropolis.org.uk/people/Andrew+Faulds
http://dbpedia.org/resource/Carl_Forgione,http://shakespeare.acropolis.org.uk/people/Carl+Forgione
http://dbpedia.org/resource/Philip_Guard,http://shakespeare.acropolis.org.uk/people/Philip+Guard
http://dbpedia.org/resource/Malcolm_Hebden,http://shakespeare.acropolis.org.uk/people/Malcolm+Hebden
http://dbpedia.org/resource/Fred_Melamed,http://shakespeare.acropolis.org.uk/people/Fred+Melamed
http://dbpedia.org/resource/Allan_Cuthbertson,http://shakespeare.acropolis.org.uk/people/Allan+Cuthbertson
http://dbpedia.org/resource/Brett_Usher,http://shakespeare.acropolis.org.uk/people/Brett+Usher
http://dbpedia.org/resource/Roy_Hattersley,http://shakespeare.acropolis.org.uk/people/Roy+Hattersley
http://dbpedia.org/resource/Katherine_Igoe,http://shakespeare.acropolis.org.uk/people/Katherine+Igoe
http://shakespeare.acropolis.org.uk/people/Patrick+Allen,http://dbpedia.org/resource/Patrick_Allen
http://dbpedia.org/resource/John_Fortune,http://shakespeare.acropolis.org.uk/people/John+Fortune
http://dbpedia.org/resource/Derek_Waring,http://shakespeare.acropolis.org.uk/people/Derek+Waring
http://dbpedia.org/resource/Lee_Whitlock,http://shakespeare.acropolis.org.uk/people/Lee+Whitlock
http://dbpedia.org/resource/Maxine_Peake,http://shakespeare.acropolis.org.uk/people/Maxine+Peake
http://dbpedia.org/resource/Michael_Shannon,http://shakespeare.acropolis.org.uk/people/Michael+Shannon
http://dbpedia.org/resource/Owen_Brannigan,http://shakespeare.acropolis.org.uk/people/Owen+Brannigan
http://dbpedia.org/resource/George_A._Cooper,http://shakespeare.acropolis.org.uk/people/George+A.+Cooper
http://dbpedia.org/resource/Paul_Mercier_(actor),http://shakespeare.acropolis.org.uk/people/Paul+Mercier
http://dbpedia.org/resource/Christopher_Morley,http://shakespeare.acropolis.org.uk/people/Christopher+Morley
http://dbpedia.org/resource/Donald_Douglas_(actor),http://shakespeare.acropolis.org.uk/people/Donald+Douglas
http://dbpedia.org/resource/Lynn_Redgrave,http://shakespeare.acropolis.org.uk/people/Lynn+Redgrave
http://dbpedia.org/resource/Shaun_Prendergast,http://shakespeare.acropolis.org.uk/people/Shaun+Prendergast
http://dbpedia.org/resource/Howard_Goorney,http://shakespeare.acropolis.org.uk/people/Howard+Goorney
http://dbpedia.org/resource/Ben_Crompton,http://shakespeare.acropolis.org.uk/people/Ben+Crompton
http://dbpedia.org/resource/Jane_Cox,http://shakespeare.acropolis.org.uk/people/Jane+Cox
http://dbpedia.org/resource/Simone_Bendix,http://shakespeare.acropolis.org.uk/people/Simone+Bendix
http://dbpedia.org/resource/William_Sylvester,http://shakespeare.acropolis.org.uk/people/William+Sylvester
http://dbpedia.org/resource/Richard_Briers,http://shakespeare.acropolis.org.uk/people/Richard+Briers
http://shakespeare.acropolis.org.uk/people/John+Rowe,http://dbpedia.org/resource/John_Rowe_(actor)
http://dbpedia.org/resource/Peter_Egan,http://shakespeare.acropolis.org.uk/people/Peter+Egan
http://dbpedia.org/resource/Ian_Barritt,http://shakespeare.acropolis.org.uk/people/Ian+Barritt
http://dbpedia.org/resource/Barbara_Rhoades,http://shakespeare.acropolis.org.uk/people/Barbara+Rhoades
http://dbpedia.org/resource/Julia_Ford,http://shakespeare.acropolis.org.uk/people/Julia+Ford
http://shakespeare.acropolis.org.uk/people/Rob+Edwards,http://dbpedia.org/resource/Rob_Edwards_(actor)
http://dbpedia.org/resource/Susan_Sheridan,http://shakespeare.acropolis.org.uk/people/Susan+Sheridan
http://dbpedia.org/resource/Dudley_Foster,http://shakespeare.acropolis.org.uk/people/Dudley+Foster
http://dbpedia.org/resource/Jimmy_Gardner_(actor),http://shakespeare.acropolis.org.uk/people/Jimmy+Gardner
http://dbpedia.org/resource/Tony_Steedman,http://shakespeare.acropolis.org.uk/people/Tony+Steedman
http://dbpedia.org/resource/Peter_Kenny,http://shakespeare.acropolis.org.uk/people/Peter+Kenny
http://dbpedia.org/resource/Alex_Ferns,http://shakespeare.acropolis.org.uk/people/Alex+Ferns
http://dbpedia.org/resource/Mark_Umbers,http://shakespeare.acropolis.org.uk/people/Mark+Umbers
http://dbpedia.org/resource/Peter_Brook,http://shakespeare.acropolis.org.uk/people/Peter+Brook
http://dbpedia.org/resource/John_Carlisle_(actor),http://shakespeare.acropolis.org.uk/people/John+Carlisle
http://dbpedia.org/resource/Nina_Wadia,http://shakespeare.acropolis.org.uk/people/Nina+Wadia
http://dbpedia.org/resource/Stuart_Organ,http://shakespeare.acropolis.org.uk/people/Stuart+Organ
http://dbpedia.org/resource/Sean_Barrett_(actor),http://shakespeare.acropolis.org.uk/people/Sean+Barrett
http://dbpedia.org/resource/Fabia_Drake,http://shakespeare.acropolis.org.uk/people/Fabia+Drake
http://dbpedia.org/resource/Robert_Whelan_(actor),http://shakespeare.acropolis.org.uk/people/Robert+Whelan
http://dbpedia.org/resource/David_Westhead,http://shakespeare.acropolis.org.uk/people/David+Westhead
http://dbpedia.org/resource/Gary_Cady,http://shakespeare.acropolis.org.uk/people/Gary+Cady
http://dbpedia.org/resource/Hugh_Ross_(actor),http://shakespeare.acropolis.org.uk/people/Hugh+Ross
http://dbpedia.org/resource/Ania_Marson,http://shakespeare.acropolis.org.uk/people/Ania+Marson
http://dbpedia.org/resource/Nigel_Anthony,http://shakespeare.acropolis.org.uk/people/Nigel+Anthony
http://dbpedia.org/resource/Dave_Hill_(actor),http://shakespeare.acropolis.org.uk/people/Dave+Hill
http://dbpedia.org/resource/Michael_Jayston,http://shakespeare.acropolis.org.uk/people/Michael+Jayston
http://dbpedia.org/resource/Gregory_Doran,http://shakespeare.acropolis.org.uk/people/Gregory+Doran
http://dbpedia.org/resource/Ian_Kelly_(actor),http://shakespeare.acropolis.org.uk/people/Ian+Kelly
http://dbpedia.org/resource/Clive_Brunt,http://shakespeare.acropolis.org.uk/people/Clive+Brunt
http://dbpedia.org/resource/Edward_Fox_(actor),http://shakespeare.acropolis.org.uk/people/Edward+Fox
http://dbpedia.org/resource/James_Quinn_(actor),http://shakespeare.acropolis.org.uk/people/James+Quinn
http://dbpedia.org/resource/Ralph_Truman,http://shakespeare.acropolis.org.uk/people/Ralph+Truman
http://dbpedia.org/resource/David_Prowse,http://shakespeare.acropolis.org.uk/people/David+Prowse
http://dbpedia.org/resource/Ray_Fearon,http://shakespeare.acropolis.org.uk/people/Ray+Fearon
http://dbpedia.org/resource/Adrian_Noble,http://shakespeare.acropolis.org.uk/people/Adrian+Noble
http://dbpedia.org/resource/Bruce_Beeby,http://shakespeare.acropolis.org.uk/people/Bruce+Beeby
http://dbpedia.org/resource/Edward_Kelsey,http://shakespeare.acropolis.org.uk/people/Edward+Kelsey
http://dbpedia.org/resource/Clive_Rowe,http://shakespeare.acropolis.org.uk/people/Clive+Rowe
http://dbpedia.org/resource/Michael_Kilgarriff,http://shakespeare.acropolis.org.uk/people/Michael+Kilgarriff
http://dbpedia.org/resource/Margot_Leicester,http://shakespeare.acropolis.org.uk/people/Margot+Leicester
http://dbpedia.org/resource/Richard_Morant,http://shakespeare.acropolis.org.uk/people/Richard+Morant
http://dbpedia.org/resource/Anna_Friel,http://shakespeare.acropolis.org.uk/people/Anna+Friel
http://dbpedia.org/resource/John_Ogwen,http://shakespeare.acropolis.org.uk/people/John+Ogwen
http://dbpedia.org/resource/Andy_Wear,http://shakespeare.acropolis.org.uk/people/Andy+Wear
http://dbpedia.org/resource/Hugh_Manning,http://shakespeare.acropolis.org.uk/people/Hugh+Manning
http://dbpedia.org/resource/Martin_Reeve,http://shakespeare.acropolis.org.uk/people/Martin+Reeve
http://dbpedia.org/resource/Mark_Hadfield,http://shakespeare.acropolis.org.uk/people/Mark+Hadfield
http://shakespeare.acropolis.org.uk/people/Michael+Byrne,http://dbpedia.org/resource/Michael_Byrne_(actor)
http://dbpedia.org/resource/Rebecca_Egan,http://shakespeare.acropolis.org.uk/people/Rebecca+Egan
http://dbpedia.org/resource/Harry_Andrews,http://shakespeare.acropolis.org.uk/people/Harry+Andrews
http://dbpedia.org/resource/Iain_Rattray,http://shakespeare.acropolis.org.uk/people/Iain+Rattray
http://dbpedia.org/resource/Joseph_Marcell,http://shakespeare.acropolis.org.uk/people/Joseph+Marcell
http://dbpedia.org/resource/Brendan_Kennelly,http://shakespeare.acropolis.org.uk/people/Brendan+Kennelly
http://dbpedia.org/resource/Richard_Beale,http://shakespeare.acropolis.org.uk/people/Richard+Beale
http://shakespeare.acropolis.org.uk/people/Charles+Kay,http://dbpedia.org/resource/Charles_Kay
http://dbpedia.org/resource/Adam_Godley,http://shakespeare.acropolis.org.uk/people/Adam+Godley
http://dbpedia.org/resource/Gerald_Cross,http://shakespeare.acropolis.org.uk/people/Gerald+Cross
http://dbpedia.org/resource/Jo_Kendall,http://shakespeare.acropolis.org.uk/people/Jo+Kendall
http://dbpedia.org/resource/William_Marlowe,http://shakespeare.acropolis.org.uk/people/William+Marlowe
http://dbpedia.org/resource/Chris_Pavlo,http://shakespeare.acropolis.org.uk/people/Chris+Pavlo
http://shakespeare.acropolis.org.uk/people/David+Dixon,http://dbpedia.org/resource/David_Dixon
http://dbpedia.org/resource/Myfanwy_Talog,http://shakespeare.acropolis.org.uk/people/Myfanwy+Talog
http://dbpedia.org/resource/Stephen_Critchlow,http://shakespeare.acropolis.org.uk/people/Stephen+Critchlow
http://dbpedia.org/resource/Sylvestra_Le_Touzel,http://shakespeare.acropolis.org.uk/people/Sylvestra+Le+Touzel
http://dbpedia.org/resource/Ben_Elton,http://shakespeare.acropolis.org.uk/people/Ben+Elton
http://dbpedia.org/resource/Harry_Fielder,http://shakespeare.acropolis.org.uk/people/Harry+Fielder
http://dbpedia.org/resource/Rosalind_Ayres,http://shakespeare.acropolis.org.uk/people/Rosalind+Ayres
http://dbpedia.org/resource/Roger_McGough,http://shakespeare.acropolis.org.uk/people/Roger+McGough
http://dbpedia.org/resource/Stephen_Hancock,http://shakespeare.acropolis.org.uk/people/Stephen+Hancock
http://dbpedia.org/resource/Perry_Benson,http://shakespeare.acropolis.org.uk/people/Perry+Benson
http://dbpedia.org/resource/Richard_Vernon,http://shakespeare.acropolis.org.uk/people/Richard+Vernon
http://dbpedia.org/resource/David_Haig,http://shakespeare.acropolis.org.uk/people/David+Haig
http://dbpedia.org/resource/Russell_Hunter,http://shakespeare.acropolis.org.uk/people/Russell+Hunter
http://dbpedia.org/resource/Douglas_Henshall,http://shakespeare.acropolis.org.uk/people/Douglas+Henshall
http://dbpedia.org/resource/Tom_Hiddleston,http://shakespeare.acropolis.org.uk/people/Tom+Hiddleston
http://dbpedia.org/resource/Frank_Atkinson_(actor),http://shakespeare.acropolis.org.uk/people/Frank+Atkinson
http://dbpedia.org/resource/Esme_Percy,http://shakespeare.acropolis.org.uk/people/Esme+Percy
http://dbpedia.org/resource/James_Raglan,http://shakespeare.acropolis.org.uk/people/James+Raglan
http://dbpedia.org/resource/Christopher_Fulford,http://shakespeare.acropolis.org.uk/people/Christopher+Fulford
http://dbpedia.org/resource/Adrian_Dunbar,http://shakespeare.acropolis.org.uk/people/Adrian+Dunbar
http://dbpedia.org/resource/Helen_Worth,http://shakespeare.acropolis.org.uk/people/Helen+Worth
http://dbpedia.org/resource/Christopher_Denham,http://shakespeare.acropolis.org.uk/people/Christopher+Denham
http://dbpedia.org/resource/Kitty_Muggeridge,http://shakespeare.acropolis.org.uk/people/Kitty+Muggeridge
http://dbpedia.org/resource/Danny_Sapani,http://shakespeare.acropolis.org.uk/people/Danny+Sapani
http://dbpedia.org/resource/Christopher_Ellison,http://shakespeare.acropolis.org.uk/people/Christopher+Ellison
http://dbpedia.org/resource/Dilys_Laye,http://shakespeare.acropolis.org.uk/people/Dilys+Laye
http://dbpedia.org/resource/Mina_Anwar,http://shakespeare.acropolis.org.uk/people/Mina+Anwar
http://dbpedia.org/resource/Declan_Mulholland,http://shakespeare.acropolis.org.uk/people/Declan+Mulholland
http://dbpedia.org/resource/Keith_Clifford,http://shakespeare.acropolis.org.uk/people/Keith+Clifford
http://dbpedia.org/resource/Roger_Rees,http://shakespeare.acropolis.org.uk/people/Roger+Rees
http://dbpedia.org/resource/Julian_Rhind-Tutt,http://shakespeare.acropolis.org.uk/people/Julian+Rhind-Tutt
http://dbpedia.org/resource/Edward_Woodward,http://shakespeare.acropolis.org.uk/people/Edward+Woodward
http://dbpedia.org/resource/Ralph_Fiennes,http://shakespeare.acropolis.org.uk/people/Ralph+Fiennes
http://dbpedia.org/resource/Ishia_Bennison,http://shakespeare.acropolis.org.uk/people/Ishia+Bennison
http://dbpedia.org/resource/Edith_Evans,http://shakespeare.acropolis.org.uk/people/Edith+Evans
http://dbpedia.org/resource/Peter_Craze,http://shakespeare.acropolis.org.uk/people/Peter+Craze
http://dbpedia.org/resource/Richard_Avery,http://shakespeare.acropolis.org.uk/people/Richard+Avery
http://dbpedia.org/resource/Cicely_Berry,http://shakespeare.acropolis.org.uk/people/Cicely+Berry
http://dbpedia.org/resource/Jeffrey_Dench,http://shakespeare.acropolis.org.uk/people/Jeffrey+Dench
http://dbpedia.org/resource/Emilia_Fox,http://shakespeare.acropolis.org.uk/people/Emilia+Fox
http://dbpedia.org/resource/Gudrun_Ure,http://shakespeare.acropolis.org.uk/people/Gudrun+Ure
http://dbpedia.org/resource/Kate_Bush,http://shakespeare.acropolis.org.uk/people/Kate+Bush
http://dbpedia.org/resource/Sean_Scanlan,http://shakespeare.acropolis.org.uk/people/Sean+Scanlan
http://dbpedia.org/resource/Eamon_Boland,http://shakespeare.acropolis.org.uk/people/Eamon+Boland
http://dbpedia.org/resource/Colin_Prockter,http://shakespeare.acropolis.org.uk/people/Colin+Prockter
http://dbpedia.org/resource/Elsie_Wagstaff,http://shakespeare.acropolis.org.uk/people/Elsie+Wagstaff
http://dbpedia.org/resource/James_Cossins,http://shakespeare.acropolis.org.uk/people/James+Cossins
http://dbpedia.org/resource/Patrick_Robinson_(actor),http://shakespeare.acropolis.org.uk/people/Patrick+Robinson
http://dbpedia.org/resource/Nicholas_Boulton_(actor),http://shakespeare.acropolis.org.uk/people/Nicholas+Boulton
http://dbpedia.org/resource/Rosalind_Shanks,http://shakespeare.acropolis.org.uk/people/Rosalind+Shanks
http://dbpedia.org/resource/William_Fox_(actor),http://shakespeare.acropolis.org.uk/people/William+Fox
http://shakespeare.acropolis.org.uk/people/Michael+Bates,http://dbpedia.org/resource/Michael_Bates_(actor)
http://dbpedia.org/resource/Catherine_Lacey,http://shakespeare.acropolis.org.uk/people/Catherine+Lacey
http://dbpedia.org/resource/Laurence_Naismith,http://shakespeare.acropolis.org.uk/people/Laurence+Naismith
http://dbpedia.org/resource/John_Rhys-Davies,http://shakespeare.acropolis.org.uk/people/John+Rhys-Davies
http://dbpedia.org/resource/Burn_Gorman,http://shakespeare.acropolis.org.uk/people/Burn+Gorman
http://dbpedia.org/resource/Gerald_James,http://shakespeare.acropolis.org.uk/people/Gerald+James
http://dbpedia.org/resource/Christopher_Bidmead,http://shakespeare.acropolis.org.uk/people/Christopher+Bidmead
http://dbpedia.org/resource/George_Merritt_(actor),http://shakespeare.acropolis.org.uk/people/George+Merritt
http://dbpedia.org/resource/Bill_Owen_(actor),http://shakespeare.acropolis.org.uk/people/Bill+Owen
http://dbpedia.org/resource/Oz_Clarke,http://shakespeare.acropolis.org.uk/people/Oz+Clarke
http://shakespeare.acropolis.org.uk/people/Sir+John+Gielgud,http://dbpedia.org/resource/Sir_John_Gielgud
http://dbpedia.org/resource/Lewis_Fiander,http://shakespeare.acropolis.org.uk/people/Lewis+Fiander
http://dbpedia.org/resource/Jamie_Glover,http://shakespeare.acropolis.org.uk/people/Jamie+Glover
http://dbpedia.org/resource/Ayesha_Antoine,http://shakespeare.acropolis.org.uk/people/Ayesha+Antoine
http://dbpedia.org/resource/Billie_Whitelaw,http://shakespeare.acropolis.org.uk/people/Billie+Whitelaw
http://dbpedia.org/resource/Pat_Gorman,http://shakespeare.acropolis.org.uk/people/Pat+Gorman
http://dbpedia.org/resource/Jonathan_Scott_(actor),http://shakespeare.acropolis.org.uk/people/Jonathan+Scott
http://dbpedia.org/resource/Stanley_Bates,http://shakespeare.acropolis.org.uk/people/Stanley+Bates
http://dbpedia.org/resource/Jenny_Joseph,http://shakespeare.acropolis.org.uk/people/Jenny+Joseph
http://dbpedia.org/resource/Ralph_Richardson,http://shakespeare.acropolis.org.uk/people/Ralph+Richardson
http://dbpedia.org/resource/Simon_McBurney,http://shakespeare.acropolis.org.uk/people/Simon+McBurney
http://dbpedia.org/resource/John_Bentley_(actor),http://shakespeare.acropolis.org.uk/people/John+Bentley
http://dbpedia.org/resource/Ben_Miles,http://shakespeare.acropolis.org.uk/people/Ben+Miles
http://dbpedia.org/resource/Philippa_Urquhart,http://shakespeare.acropolis.org.uk/people/Philippa+Urquhart
http://dbpedia.org/resource/Iain_Glen,http://shakespeare.acropolis.org.uk/people/Iain+Glen
http://dbpedia.org/resource/Heron_Carvic,http://shakespeare.acropolis.org.uk/people/Heron+Carvic
http://dbpedia.org/resource/Richard_Harris,http://shakespeare.acropolis.org.uk/people/Richard+Harris
http://dbpedia.org/resource/Denyse_Alexander,http://shakespeare.acropolis.org.uk/people/Denyse+Alexander
http://dbpedia.org/resource/Sylvester_Morand,http://shakespeare.acropolis.org.uk/people/Sylvester+Morand
http://dbpedia.org/resource/Douglas_Hodge,http://shakespeare.acropolis.org.uk/people/Douglas+Hodge
http://dbpedia.org/resource/John_Ruddock,http://shakespeare.acropolis.org.uk/people/John+Ruddock
http://dbpedia.org/resource/Walter_Brown_(actor),http://shakespeare.acropolis.org.uk/people/Walter+Brown
http://dbpedia.org/resource/Peter_Woodthorpe,http://shakespeare.acropolis.org.uk/people/Peter+Woodthorpe
http://dbpedia.org/resource/Camilla_Arfwedson,http://shakespeare.acropolis.org.uk/people/Camilla+Arfwedson
http://dbpedia.org/resource/Jill_Baker,http://shakespeare.acropolis.org.uk/people/Jill+Baker
http://dbpedia.org/resource/Nicholas_Amer,http://shakespeare.acropolis.org.uk/people/Nicholas+Amer
http://dbpedia.org/resource/Sara_Kestelman,http://shakespeare.acropolis.org.uk/people/Sara+Kestelman
http://dbpedia.org/resource/Malcolm_Terris,http://shakespeare.acropolis.org.uk/people/Malcolm+Terris
http://dbpedia.org/resource/Arabella_Weir,http://shakespeare.acropolis.org.uk/people/Arabella+Weir
http://dbpedia.org/resource/Christopher_Bramwell,http://shakespeare.acropolis.org.uk/people/Christopher+Bramwell
http://dbpedia.org/resource/Fiona_Shaw,http://shakespeare.acropolis.org.uk/people/Fiona+Shaw
http://dbpedia.org/resource/Saskia_Reeves,http://shakespeare.acropolis.org.uk/people/Saskia+Reeves
http://dbpedia.org/resource/Jeremy_Young,http://shakespeare.acropolis.org.uk/people/Jeremy+Young
http://dbpedia.org/resource/Billy_Connolly,http://shakespeare.acropolis.org.uk/people/Billy+Connolly
http://dbpedia.org/resource/Betsy_Blair,http://shakespeare.acropolis.org.uk/people/Betsy+Blair
http://shakespeare.acropolis.org.uk/people/Patrick+Stewart,http://dbpedia.org/resource/Patrick_Stewart
http://dbpedia.org/resource/Niamh_Cusack,http://shakespeare.acropolis.org.uk/people/Niamh+Cusack
http://dbpedia.org/resource/Kelsey_Grammer,http://shakespeare.acropolis.org.uk/people/Kelsey+Grammer
http://dbpedia.org/resource/Ross_Davidson,http://shakespeare.acropolis.org.uk/people/Ross+Davidson
http://dbpedia.org/resource/Sarah_Woodward,http://shakespeare.acropolis.org.uk/people/Sarah+Woodward
http://shakespeare.acropolis.org.uk/people/Kenneth+Branagh,http://dbpedia.org/resource/Kenneth_Branagh
http://dbpedia.org/resource/Malcolm_Muggeridge,http://shakespeare.acropolis.org.uk/people/Malcolm+Muggeridge
http://dbpedia.org/resource/Ronnie_Corbett,http://shakespeare.acropolis.org.uk/people/Ronnie+Corbett
http://dbpedia.org/resource/Kevin_McKidd,http://shakespeare.acropolis.org.uk/people/Kevin+McKidd
http://dbpedia.org/resource/Barry_Foster_(actor),http://shakespeare.acropolis.org.uk/people/Barry+Foster
http://dbpedia.org/resource/Greg_Wise,http://shakespeare.acropolis.org.uk/people/Greg+Wise
http://dbpedia.org/resource/Patsy_Byrne,http://shakespeare.acropolis.org.uk/people/Patsy+Byrne
http://dbpedia.org/resource/Jonathan_Dow,http://shakespeare.acropolis.org.uk/people/Jonathan+Dow
http://dbpedia.org/resource/Ralph_Ineson,http://shakespeare.acropolis.org.uk/people/Ralph+Ineson
http://dbpedia.org/resource/Lynn_Farleigh,http://shakespeare.acropolis.org.uk/people/Lynn+Farleigh
http://dbpedia.org/resource/Robin_Ray,http://shakespeare.acropolis.org.uk/people/Robin+Ray
http://dbpedia.org/resource/Roger_Griffiths,http://shakespeare.acropolis.org.uk/people/Roger+Griffiths
http://dbpedia.org/resource/Toby_Stephens,http://shakespeare.acropolis.org.uk/people/Toby+Stephens
http://dbpedia.org/resource/Michael_Sheen,http://shakespeare.acropolis.org.uk/people/Michael+Sheen
http://dbpedia.org/resource/Stuart_Bunce,http://shakespeare.acropolis.org.uk/people/Stuart+Bunce
http://dbpedia.org/resource/Joan_Hickson,http://shakespeare.acropolis.org.uk/people/Joan+Hickson
http://dbpedia.org/resource/John_Hurt,http://shakespeare.acropolis.org.uk/people/John+Hurt
http://dbpedia.org/resource/Ivor_Roberts_(actor),http://shakespeare.acropolis.org.uk/people/Ivor+Roberts
http://dbpedia.org/resource/Tom_Watson_(actor),http://shakespeare.acropolis.org.uk/people/Tom+Watson
http://dbpedia.org/resource/Tommy_Steele,http://shakespeare.acropolis.org.uk/people/Tommy+Steele
http://dbpedia.org/resource/Peter_Whitbread,http://shakespeare.acropolis.org.uk/people/Peter+Whitbread
http://dbpedia.org/resource/Maxine_Audley,http://shakespeare.acropolis.org.uk/people/Maxine+Audley
http://dbpedia.org/resource/Sandi_Toksvig,http://shakespeare.acropolis.org.uk/people/Sandi+Toksvig
http://dbpedia.org/resource/Fenella_Fielding,http://shakespeare.acropolis.org.uk/people/Fenella+Fielding
http://dbpedia.org/resource/Liza_Goddard,http://shakespeare.acropolis.org.uk/people/Liza+Goddard
http://dbpedia.org/resource/Walter_Fitzgerald,http://shakespeare.acropolis.org.uk/people/Walter+Fitzgerald
http://dbpedia.org/resource/Christopher_Fairbank,http://shakespeare.acropolis.org.uk/people/Christopher+Fairbank
http://dbpedia.org/resource/Jill_Esmond,http://shakespeare.acropolis.org.uk/people/Jill+Esmond
http://dbpedia.org/resource/Indira_Varma,http://shakespeare.acropolis.org.uk/people/Indira+Varma
http://dbpedia.org/resource/Nevill_Coghill,http://shakespeare.acropolis.org.uk/people/Nevill+Coghill
http://dbpedia.org/resource/John_Moreno,http://shakespeare.acropolis.org.uk/people/John+Moreno
http://dbpedia.org/resource/Nicholas_Le_Prevost,http://shakespeare.acropolis.org.uk/people/Nicholas+Le+Prevost
http://dbpedia.org/resource/Russell_Gomer,http://shakespeare.acropolis.org.uk/people/Russell+Gomer
http://dbpedia.org/resource/Jacqueline_Hill,http://shakespeare.acropolis.org.uk/people/Jacqueline+Hill
http://dbpedia.org/resource/Sheila_Hancock,http://shakespeare.acropolis.org.uk/people/Sheila+Hancock
http://dbpedia.org/resource/Josie_Lawrence,http://shakespeare.acropolis.org.uk/people/Josie+Lawrence
http://dbpedia.org/resource/David_Harewood,http://shakespeare.acropolis.org.uk/people/David+Harewood
http://dbpedia.org/resource/Anastasia_Hille,http://shakespeare.acropolis.org.uk/people/Anastasia+Hille
http://dbpedia.org/resource/Norman_Wooland,http://shakespeare.acropolis.org.uk/people/Norman+Wooland
http://dbpedia.org/resource/Paul_Higgins_(actor),http://shakespeare.acropolis.org.uk/people/Paul+Higgins
http://dbpedia.org/resource/Stephen_Bent,http://shakespeare.acropolis.org.uk/people/Stephen+Bent
http://dbpedia.org/resource/Deddie_Davies,http://shakespeare.acropolis.org.uk/people/Deddie+Davies
http://dbpedia.org/resource/Howard_Keel,http://shakespeare.acropolis.org.uk/people/Howard+Keel
http://dbpedia.org/resource/Eileen_Way,http://shakespeare.acropolis.org.uk/people/Eileen+Way
http://dbpedia.org/resource/Bryan_Coleman,http://shakespeare.acropolis.org.uk/people/Bryan+Coleman
http://dbpedia.org/resource/Clive_Graham,http://shakespeare.acropolis.org.uk/people/Clive+Graham
http://dbpedia.org/resource/Rosemary_Anne_Sisson,http://shakespeare.acropolis.org.uk/people/Rosemary+Anne+Sisson
http://dbpedia.org/resource/Rachel_Pickup,http://shakespeare.acropolis.org.uk/people/Rachel+Pickup
http://dbpedia.org/resource/Michael_Aldridge,http://shakespeare.acropolis.org.uk/people/Michael+Aldridge
http://dbpedia.org/resource/David_Weston_(actor),http://shakespeare.acropolis.org.uk/people/David+Weston
http://dbpedia.org/resource/Hugh_Burden,http://shakespeare.acropolis.org.uk/people/Hugh+Burden
http://dbpedia.org/resource/Michael_Spice,http://shakespeare.acropolis.org.uk/people/Michael+Spice
http://dbpedia.org/resource/Susannah_Harker,http://shakespeare.acropolis.org.uk/people/Susannah+Harker
http://dbpedia.org/resource/George_Baker_(actor),http://shakespeare.acropolis.org.uk/people/George+Baker
