name,uri
Brian Badcoe,http://shakespeare.acropolis.org.uk/people/Brian+Badcoe
Brian Bedford,http://shakespeare.acropolis.org.uk/people/Brian+Bedford
Brian Binns,http://shakespeare.acropolis.org.uk/people/Brian+Binns
Brian Bovell,http://shakespeare.acropolis.org.uk/people/Brian+Bovell
Brian Coburn ,http://dbpedia.org/resource/Brian_Coburn_(actor)
Brian Croft,http://shakespeare.acropolis.org.uk/people/Brian+Croft
Brian Deacon,http://dbpedia.org/resource/Brian_Deacon
Brian Gear,http://shakespeare.acropolis.org.uk/people/Brian+Gear
Brian Glover,http://dbpedia.org/resource/Brian_Glover
Brian Haines,http://shakespeare.acropolis.org.uk/people/Brian+Haines
Brian Harrison,http://shakespeare.acropolis.org.uk/people/Brian+Harrison
Brian Hewlett,http://shakespeare.acropolis.org.uk/people/Brian+Hewlett
Brian Lawson,http://shakespeare.acropolis.org.uk/people/Brian+Lawson
Brian Little,http://shakespeare.acropolis.org.uk/people/Brian+Little
Brian Miller ,http://dbpedia.org/resource/Barry_Miller_(actor)
Brian Moorehead,http://shakespeare.acropolis.org.uk/people/Brian+Moorehead
Brian Nissen,http://dbpedia.org/resource/Brian_Nissen
Brian Osborne,http://shakespeare.acropolis.org.uk/people/Brian+Osborne
Brian Patten,http://shakespeare.acropolis.org.uk/people/Brian+Patten
Brian Percival,http://shakespeare.acropolis.org.uk/people/Brian+Percival
Brian Poyser,http://shakespeare.acropolis.org.uk/people/Brian+Poyser
Brian Protheroe,http://dbpedia.org/resource/Brian_Protheroe
Brian Sanders,http://shakespeare.acropolis.org.uk/people/Brian+Sanders
Brian Smith,http://shakespeare.acropolis.org.uk/people/Brian+Smith
Brian Spink,http://shakespeare.acropolis.org.uk/people/Brian+Spink
Brian Stephens,http://shakespeare.acropolis.org.uk/people/Brian+Stephens
Brian Stirner,http://shakespeare.acropolis.org.uk/people/Brian+Stirner
Brian Vaughan,http://shakespeare.acropolis.org.uk/people/Brian+Vaughan
Brian Wright,http://shakespeare.acropolis.org.uk/people/Brian+Wright
Brigid Brophy,http://shakespeare.acropolis.org.uk/people/Brigid+Brophy
Brinley Jenkins,http://shakespeare.acropolis.org.uk/people/Brinley+Jenkins
Bronwen Williams,http://shakespeare.acropolis.org.uk/people/Bronwen+Williams
Bruce Alexander,http://shakespeare.acropolis.org.uk/people/Bruce+Alexander
Bruce Beeby,http://shakespeare.acropolis.org.uk/people/Bruce+Beeby
Bruce Macadie,http://shakespeare.acropolis.org.uk/people/Bruce+Macadie
Bruce Mackinnon,http://dbpedia.org/resource/Bruce_Mackinnon
Bruce McKenzie,http://shakespeare.acropolis.org.uk/people/Bruce+McKenzie
Bruce Myers,http://shakespeare.acropolis.org.uk/people/Bruce+Myers
Bruce Norman,http://shakespeare.acropolis.org.uk/people/Bruce+Norman
Bruce Purchase,http://dbpedia.org/resource/Bruce_Purchase
Bruce Savage,http://shakespeare.acropolis.org.uk/people/Bruce+Savage
Bruno Barnabe,http://shakespeare.acropolis.org.uk/people/Bruno+Barnabe
Bryan Coleman,http://shakespeare.acropolis.org.uk/people/Bryan+Coleman
Bryan Marshall,http://dbpedia.org/resource/Bryan_Marshall
Bryan Payne,http://shakespeare.acropolis.org.uk/people/Bryan+Payne
Bryan Pringle,http://dbpedia.org/resource/Bryan_Pringle
Bunny May,http://shakespeare.acropolis.org.uk/people/Bunny+May
Bunny Reed,http://shakespeare.acropolis.org.uk/people/Bunny+Reed
Burn Gorman,http://shakespeare.acropolis.org.uk/people/Burn+Gorman
Burt Caesar,http://shakespeare.acropolis.org.uk/people/Burt+Caesar
Cal Macanninch,http://shakespeare.acropolis.org.uk/people/Cal+Macanninch
Camilla Arfwedson,http://shakespeare.acropolis.org.uk/people/Camilla+Arfwedson
Carl David,http://shakespeare.acropolis.org.uk/people/Carl+David
Carl Davis,http://shakespeare.acropolis.org.uk/people/Carl+Davis
Carl Forgione,http://shakespeare.acropolis.org.uk/people/Carl+Forgione
Carl Harris,http://shakespeare.acropolis.org.uk/people/Carl+Harris
Carl Oatley,http://shakespeare.acropolis.org.uk/people/Carl+Oatley
Carl Prekopp,http://shakespeare.acropolis.org.uk/people/Carl+Prekopp
Carl Toms,http://shakespeare.acropolis.org.uk/people/Carl+Toms
Carleton Hobbs,http://dbpedia.org/resource/Carleton_Hobbs
Carlo Cura,http://shakespeare.acropolis.org.uk/people/Carlo+Cura
Carmel Maloney,http://shakespeare.acropolis.org.uk/people/Carmel+Maloney
Carol Ann Duffy,http://shakespeare.acropolis.org.uk/people/Carol+Ann+Duffy
Carol Grimes,http://shakespeare.acropolis.org.uk/people/Carol+Grimes
Carol Oatley,http://shakespeare.acropolis.org.uk/people/Carol+Oatley
Carole Boyd,http://shakespeare.acropolis.org.uk/people/Carole+Boyd
Carole Marsh,http://shakespeare.acropolis.org.uk/people/Carole+Marsh
Caroline Hunt,http://shakespeare.acropolis.org.uk/people/Caroline+Hunt
Caroline Maud,http://shakespeare.acropolis.org.uk/people/Caroline+Maud
Caroline Nicholls,http://shakespeare.acropolis.org.uk/people/Caroline+Nicholls
Caroline Reed,http://shakespeare.acropolis.org.uk/people/Caroline+Reed
Caroline Ryder,http://shakespeare.acropolis.org.uk/people/Caroline+Ryder
Carolyn Backhouse,http://shakespeare.acropolis.org.uk/people/Carolyn+Backhouse
Carolyn Jones,http://shakespeare.acropolis.org.uk/people/Carolyn+Jones
Caspar Wrede,http://shakespeare.acropolis.org.uk/people/Caspar+Wrede
Cassie McFarlane,http://shakespeare.acropolis.org.uk/people/Cassie+McFarlane
Catherine Creed,http://shakespeare.acropolis.org.uk/people/Catherine+Creed
Catherine Feller,http://shakespeare.acropolis.org.uk/people/Catherine+Feller
Catherine Harvey,http://shakespeare.acropolis.org.uk/people/Catherine+Harvey
Catherine Lacey,http://shakespeare.acropolis.org.uk/people/Catherine+Lacey
Cathleen Nesbitt,http://dbpedia.org/resource/Cathleen_Nesbitt
Catrin Rhys,http://shakespeare.acropolis.org.uk/people/Catrin+Rhys
Cavan Malone,http://shakespeare.acropolis.org.uk/people/Cavan+Malone
Cecil Parker,http://shakespeare.acropolis.org.uk/people/Cecil+Parker
Cecile Chevreau,http://shakespeare.acropolis.org.uk/people/Cecile+Chevreau
Cecile Hay-Arthur,http://shakespeare.acropolis.org.uk/people/Cecile+Hay-Arthur
Cecily Arnold,http://shakespeare.acropolis.org.uk/people/Cecily+Arnold
Cedric Messina,http://dbpedia.org/resource/Cedric_Messina
Celia Johnson,http://dbpedia.org/resource/Celia_Johnson
Ceri Ann Gregory,http://shakespeare.acropolis.org.uk/people/Ceri+Ann+Gregory
Charles Abomeli,http://shakespeare.acropolis.org.uk/people/Charles+Abomeli
Charles Alexis,http://shakespeare.acropolis.org.uk/people/Charles+Alexis
Charles Carson,http://shakespeare.acropolis.org.uk/people/Charles+Carson
Charles Chabot,http://shakespeare.acropolis.org.uk/people/Charles+Chabot
Charles Edwin Brown,http://shakespeare.acropolis.org.uk/people/Charles+Edwin+Brown
Charles Gray,http://dbpedia.org/resource/Charles_Gray_(actor)
Charles Kay,http://dbpedia.org/resource/Charles_Kay
Charles Keating,http://dbpedia.org/resource/Charles_Keating_(actor)
Charles Laurence,http://dbpedia.org/resource/Charles_Laurence
Charles Lawrence,http://shakespeare.acropolis.org.uk/people/Charles+Lawrence
Charles Lefeaux,http://shakespeare.acropolis.org.uk/people/Charles+Lefeaux
Charles Leno,http://shakespeare.acropolis.org.uk/people/Charles+Leno
Charles Lloyd Pack,http://dbpedia.org/resource/Charles_Lloyd_Pack
Charles Millham,http://shakespeare.acropolis.org.uk/people/Charles+Millham
Charles Pemberton,http://shakespeare.acropolis.org.uk/people/Charles+Pemberton
Charles Rea,http://shakespeare.acropolis.org.uk/people/Charles+Rea
Charles Simon,http://shakespeare.acropolis.org.uk/people/Charles+Simon
Charles Simpson,http://shakespeare.acropolis.org.uk/people/Charles+Simpson
Charles Thomas,http://shakespeare.acropolis.org.uk/people/Charles+Thomas
Charles West,http://shakespeare.acropolis.org.uk/people/Charles+West
Charlie Mole,http://shakespeare.acropolis.org.uk/people/Charlie+Mole
Charlotte Richardson,http://shakespeare.acropolis.org.uk/people/Charlotte+Richardson
Charlotte Womersley,http://shakespeare.acropolis.org.uk/people/Charlotte+Womersley
Charmian Eyre,http://shakespeare.acropolis.org.uk/people/Charmian+Eyre
Charon Georgette,http://shakespeare.acropolis.org.uk/people/Charon+Georgette
Cherie Lunghi,http://dbpedia.org/resource/Cherie_Lunghi
Cherie Taylor-Battiste,http://shakespeare.acropolis.org.uk/people/Cherie+Taylor-Battiste
Cherith Mellor,http://shakespeare.acropolis.org.uk/people/Cherith+Mellor
Cherry Alston,http://shakespeare.acropolis.org.uk/people/Cherry+Alston
Cherry Cookson,http://shakespeare.acropolis.org.uk/people/Cherry+Cookson
Cherry Cotterell,http://shakespeare.acropolis.org.uk/people/Cherry+Cotterell
Cheryl Campbell,http://dbpedia.org/resource/Cheryl_Campbell
Chick Anthony,http://shakespeare.acropolis.org.uk/people/Chick+Anthony
Chiwetel Ejiofor,http://dbpedia.org/resource/Chiwetel_Ejiofor
Chris Hunt,http://shakespeare.acropolis.org.uk/people/Chris+Hunt
Chris Moppett,http://shakespeare.acropolis.org.uk/people/Chris+Moppett
Chris Moran,http://shakespeare.acropolis.org.uk/people/Chris+Moran
Chris Pavlo,http://shakespeare.acropolis.org.uk/people/Chris+Pavlo
Chris Pemsel,http://shakespeare.acropolis.org.uk/people/Chris+Pemsel
Chris Scott,http://shakespeare.acropolis.org.uk/people/Chris+Scott
Chris Sullivan,http://shakespeare.acropolis.org.uk/people/Chris+Sullivan
Chrissy Skinns,http://shakespeare.acropolis.org.uk/people/Chrissy+Skinns
Christian Rodska,http://shakespeare.acropolis.org.uk/people/Christian+Rodska
Christian Shaw,http://shakespeare.acropolis.org.uk/people/Christian+Shaw
Christine Beveridge,http://shakespeare.acropolis.org.uk/people/Christine+Beveridge
Christine Finn,http://dbpedia.org/resource/Christine_Finn
Christine Gough,http://shakespeare.acropolis.org.uk/people/Christine+Gough
Christine Hillcoat,http://shakespeare.acropolis.org.uk/people/Christine+Hillcoat
Christine Humphrey,http://shakespeare.acropolis.org.uk/people/Christine+Humphrey
Christine Pritchard,http://shakespeare.acropolis.org.uk/people/Christine+Pritchard
Christine Rawlins,http://shakespeare.acropolis.org.uk/people/Christine+Rawlins
Christopher Baines,http://shakespeare.acropolis.org.uk/people/Christopher+Baines
Christopher Barrington,http://shakespeare.acropolis.org.uk/people/Christopher+Barrington
Christopher Benjamin,http://dbpedia.org/resource/Christopher_Benjamin
Christopher Bidmead,http://shakespeare.acropolis.org.uk/people/Christopher+Bidmead
Christopher Biggins,http://shakespeare.acropolis.org.uk/people/Christopher+Biggins
Christopher Blake,http://shakespeare.acropolis.org.uk/people/Christopher+Blake
Christopher Bramwell,http://shakespeare.acropolis.org.uk/people/Christopher+Bramwell
Christopher Burstall,http://shakespeare.acropolis.org.uk/people/Christopher+Burstall
Christopher Colquhoun,http://shakespeare.acropolis.org.uk/people/Christopher+Colquhoun
Christopher Denham,http://shakespeare.acropolis.org.uk/people/Christopher+Denham
Christopher Douglas ,http://dbpedia.org/resource/Christopher_Douglas_(actor)
Christopher Ellison,http://shakespeare.acropolis.org.uk/people/Christopher+Ellison
Christopher Ettridge,http://shakespeare.acropolis.org.uk/people/Christopher+Ettridge
Christopher Fairbank,http://shakespeare.acropolis.org.uk/people/Christopher+Fairbank
Christopher Fulford,http://shakespeare.acropolis.org.uk/people/Christopher+Fulford
Christopher Gable,http://dbpedia.org/resource/Christopher_Gable
Christopher Gilmore,http://shakespeare.acropolis.org.uk/people/Christopher+Gilmore
Christopher Godwin,http://shakespeare.acropolis.org.uk/people/Christopher+Godwin
Christopher Good,http://shakespeare.acropolis.org.uk/people/Christopher+Good
Christopher Grace,http://shakespeare.acropolis.org.uk/people/Christopher+Grace
Christopher Guard,http://dbpedia.org/resource/Christopher_Guard
Christopher John Hall,http://shakespeare.acropolis.org.uk/people/Christopher+John+Hall
Christopher Lawrence,http://shakespeare.acropolis.org.uk/people/Christopher+Lawrence
Christopher Morley,http://shakespeare.acropolis.org.uk/people/Christopher+Morley
Christopher Northey,http://shakespeare.acropolis.org.uk/people/Christopher+Northey
Christopher Plummer,http://dbpedia.org/resource/Christopher_Plummer
Christopher Ravenscroft,http://shakespeare.acropolis.org.uk/people/Christopher+Ravenscroft
Christopher Reich,http://shakespeare.acropolis.org.uk/people/Christopher+Reich
Christopher Saul,http://shakespeare.acropolis.org.uk/people/Christopher+Saul
Christopher Scott,http://shakespeare.acropolis.org.uk/people/Christopher+Scott
Christopher Steele,http://shakespeare.acropolis.org.uk/people/Christopher+Steele
Christopher Strauli,http://dbpedia.org/resource/Christopher_Strauli
Christopher Timothy,http://shakespeare.acropolis.org.uk/people/Christopher+Timothy
Christopher Venning,http://shakespeare.acropolis.org.uk/people/Christopher+Venning
Christopher Walken,http://shakespeare.acropolis.org.uk/people/Christopher+Walken
Christopher Whelan,http://shakespeare.acropolis.org.uk/people/Christopher+Whelan
Christopher Whelen,http://shakespeare.acropolis.org.uk/people/Christopher+Whelen
Christopher Wright,http://shakespeare.acropolis.org.uk/people/Christopher+Wright
Christos Pittas,http://shakespeare.acropolis.org.uk/people/Christos+Pittas
Chu Omambala,http://shakespeare.acropolis.org.uk/people/Chu+Omambala
Cicely Berry,http://shakespeare.acropolis.org.uk/people/Cicely+Berry
Cicely Courtneidge,http://shakespeare.acropolis.org.uk/people/Cicely+Courtneidge
Cicely Palser Havely,http://shakespeare.acropolis.org.uk/people/Cicely+Palser+Havely
Clair Symonds,http://shakespeare.acropolis.org.uk/people/Clair+Symonds
Claire Benedict,http://shakespeare.acropolis.org.uk/people/Claire+Benedict
Claire Bloom,http://dbpedia.org/resource/Claire_Bloom
Claire Dowling,http://shakespeare.acropolis.org.uk/people/Claire+Dowling
Claire Grove,http://shakespeare.acropolis.org.uk/people/Claire+Grove
Claire Kenny,http://shakespeare.acropolis.org.uk/people/Claire+Kenny
Claire Pollock,http://shakespeare.acropolis.org.uk/people/Claire+Pollock
Claire Rushbrooke,http://shakespeare.acropolis.org.uk/people/Claire+Rushbrooke
Claire Skinner,http://shakespeare.acropolis.org.uk/people/Claire+Skinner
Claire van Kampen,http://shakespeare.acropolis.org.uk/people/Claire+van+Kampen
Clare Austin,http://shakespeare.acropolis.org.uk/people/Clare+Austin
Clare Corbett,http://shakespeare.acropolis.org.uk/people/Clare+Corbett
Clare Dowling,http://shakespeare.acropolis.org.uk/people/Clare+Dowling
Clare Holman,http://shakespeare.acropolis.org.uk/people/Clare+Holman
Claude Whatham,http://shakespeare.acropolis.org.uk/people/Claude+Whatham
Clem Tibber,http://shakespeare.acropolis.org.uk/people/Clem+Tibber
Clement Hamelin,http://shakespeare.acropolis.org.uk/people/Clement+Hamelin
Clement McCallin,http://dbpedia.org/resource/Clement_McCallin
Cleo Laine,http://shakespeare.acropolis.org.uk/people/Cleo+Laine
Cliff Howells,http://shakespeare.acropolis.org.uk/people/Cliff+Howells
Clifford Abrahams,http://shakespeare.acropolis.org.uk/people/Clifford+Abrahams
Clifford Hats,http://shakespeare.acropolis.org.uk/people/Clifford+Hats
Clifford Norgate,http://shakespeare.acropolis.org.uk/people/Clifford+Norgate
Clifford Parrish,http://shakespeare.acropolis.org.uk/people/Clifford+Parrish
Clifford Rose,http://shakespeare.acropolis.org.uk/people/Clifford+Rose
Clifford Williams,http://shakespeare.acropolis.org.uk/people/Clifford+Williams
Clive Arrindell,http://shakespeare.acropolis.org.uk/people/Clive+Arrindell
Clive Barker,http://shakespeare.acropolis.org.uk/people/Clive+Barker
Clive Brill,http://shakespeare.acropolis.org.uk/people/Clive+Brill
Clive Brunt,http://shakespeare.acropolis.org.uk/people/Clive+Brunt
Clive Dunn,http://dbpedia.org/resource/Clive_Dunn
Clive Emsley,http://shakespeare.acropolis.org.uk/people/Clive+Emsley
Clive Francis,http://dbpedia.org/resource/Clive_Francis
Clive Goodwin,http://shakespeare.acropolis.org.uk/people/Clive+Goodwin
Clive Graham,http://shakespeare.acropolis.org.uk/people/Clive+Graham
Clive Jacobs,http://shakespeare.acropolis.org.uk/people/Clive+Jacobs
Clive Kneller,http://shakespeare.acropolis.org.uk/people/Clive+Kneller
Clive Merrison,http://shakespeare.acropolis.org.uk/people/Clive+Merrison
Clive Morton,http://shakespeare.acropolis.org.uk/people/Clive+Morton
Clive Rowe,http://shakespeare.acropolis.org.uk/people/Clive+Rowe
Clive Swift,http://dbpedia.org/resource/Clive_Swift
Clive Tickner,http://shakespeare.acropolis.org.uk/people/Clive+Tickner
Colette O'Neil,http://shakespeare.acropolis.org.uk/people/Colette+O'Neil
Colin Baker,http://shakespeare.acropolis.org.uk/people/Colin+Baker
Colin Blakely,http://dbpedia.org/resource/Colin_Blakely
Colin Blakey,http://shakespeare.acropolis.org.uk/people/Colin+Blakey
Colin Dixon,http://shakespeare.acropolis.org.uk/people/Colin+Dixon
Colin Douglas ,http://dbpedia.org/resource/Colin_Douglas_(actor)
Colin Dunn,http://shakespeare.acropolis.org.uk/people/Colin+Dunn
Colin Farrell,http://shakespeare.acropolis.org.uk/people/Colin+Farrell
Colin Fisher,http://shakespeare.acropolis.org.uk/people/Colin+Fisher
Colin Hurley,http://shakespeare.acropolis.org.uk/people/Colin+Hurley
Colin Lavers,http://shakespeare.acropolis.org.uk/people/Colin+Lavers
Colin Lowrey,http://shakespeare.acropolis.org.uk/people/Colin+Lowrey
Colin McCormack,http://shakespeare.acropolis.org.uk/people/Colin+McCormack
Colin McFarlane,http://shakespeare.acropolis.org.uk/people/Colin+McFarlane
Colin Nears,http://shakespeare.acropolis.org.uk/people/Colin+Nears
Colin Pinney,http://shakespeare.acropolis.org.uk/people/Colin+Pinney
Colin Prockter,http://shakespeare.acropolis.org.uk/people/Colin+Prockter
Colin Rix,http://shakespeare.acropolis.org.uk/people/Colin+Rix
Colin Sell,http://shakespeare.acropolis.org.uk/people/Colin+Sell
Colin Stanbridge,http://shakespeare.acropolis.org.uk/people/Colin+Stanbridge
Colin Starkey,http://shakespeare.acropolis.org.uk/people/Colin+Starkey
Colin Tierney,http://shakespeare.acropolis.org.uk/people/Colin+Tierney
Colin Waldeck,http://shakespeare.acropolis.org.uk/people/Colin+Waldeck
Colleen Prendergast,http://shakespeare.acropolis.org.uk/people/Colleen+Prendergast
Con O'Neill,http://shakespeare.acropolis.org.uk/people/Con+O'Neill
Connel Miles,http://shakespeare.acropolis.org.uk/people/Connel+Miles
Conrad Nelson,http://shakespeare.acropolis.org.uk/people/Conrad+Nelson
Corin Redgrave,http://dbpedia.org/resource/Corin_Redgrave
Cornelius Garrett,http://shakespeare.acropolis.org.uk/people/Cornelius+Garrett
Corrine Barton,http://shakespeare.acropolis.org.uk/people/Corrine+Barton
Craig Charles,http://shakespeare.acropolis.org.uk/people/Craig+Charles
Crawford Logan,http://shakespeare.acropolis.org.uk/people/Crawford+Logan
Crispin Gillbard,http://shakespeare.acropolis.org.uk/people/Crispin+Gillbard
Crispin Mair,http://shakespeare.acropolis.org.uk/people/Crispin+Mair
